timestamp;ax;ay;az;gx;gy;gz
178674;-0.1758;0.2061;0.4904;0.1298;-15.649;-0.1832
178719;-0.1896;0.2280;0.4784;-0.1298;0.3969;-0.3435
178764;-0.2148;0.2260;0.4745;-0.2519;0.5802;-0.3740
178809;-0.1993;0.1950;0.4593;-0.3511;-0.6107;-0.5038
178854;-0.1994;0.1930;0.4749;-0.2748;-0.2137;-0.3206
178899;-0.2030;0.2003;0.4588;-0.0076;0.2595;-0.0382
178944;-0.2112;0.1956;0.4598;0.1145;0.1832;0.0840
178989;-0.2084;0.2067;0.4730;0.0763;0.3359;0.0763
179034;-0.2211;0.2073;0.4673;0.1603;0.3053;-0.0382
179079;-0.2216;0.1975;0.4641;0.2519;-0.2595;0.0382
179124;-0.2081;0.2053;0.4749;0.1298;0.0916;0.2366
179169;-0.2316;0.2016;0.4861;0.3206;0.8473;0.3740
179214;-0.2158;0.2021;0.4759;0.3740;0.1679;0.5420
179259;-0.2166;0.2105;0.4819;0.4809;0.6641;0.4198
179304;-0.2119;0.2241;0.4781;0.1450;-0.0687;0.0840
179349;-0.2178;0.2218;0.4767;-0.1603;-0.4504;-0.2366
179394;-0.2162;0.2133;0.4788;-0.3588;0.0840;-0.4656
179439;-0.2297;0.1959;0.4814;-0.5038;-0.2595;-0.6336
179484;-0.2179;0.1975;0.4724;-0.4962;-0.3893;-0.4962
179529;-0.2166;0.2028;0.4734;-0.2672;-0.0076;-0.5191
179574;-0.2125;0.1893;0.4726;0.0000;0.1298;-0.1374
179619;-0.2120;0.2000;0.4653;0.2290;0.3206;0.2214
179664;-0.1992;0.2157;0.4593;0.3435;0.3282;0.4351
179709;-0.1909;0.2147;0.4557;0.2519;0.2061;0.1145
179754;-0.2003;0.2122;0.4631;0.0992;-0.0687;0.0076
179799;-0.2064;0.1990;0.4844;0.0076;-0.1756;-0.1679
179844;-0.2166;0.2107;0.4722;0.0000;0.3130;-0.0229
179889;-0.2291;0.2078;0.4798;-0.0229;0.2748;0.1527
179934;-0.2261;0.2024;0.4679;0.0076;0.2672;0.0916
179979;-0.2310;0.2044;0.4734;-0.0382;0.0687;0.0687
180024;-0.2219;0.2023;0.4731;-0.0305;-0.3206;-0.0611
180069;-0.2148;0.2110;0.4710;-0.0840;0.0611;-0.1298
180114;-0.2254;0.2039;0.4728;-0.1069;0.2748;-0.0763
180159;-0.2085;0.2114;0.4668;-0.0458;-0.0382;-0.2061
180204;-0.2251;0.2069;0.4702;-0.0153;-0.0382;-0.1527
180249;-0.2212;0.2035;0.4878;0.0992;-0.5115;-0.0916
180294;-0.2106;0.1939;0.4805;0.0153;-0.0611;0.1298
180339;-0.2208;0.1958;0.4740;-0.0382;0.3130;0.1527
180384;-0.2117;0.2115;0.4725;-0.0916;0.1069;-0.0534
180429;-0.2115;0.2108;0.4727;-0.1374;-0.3053;-0.2137
180474;-0.2156;0.2133;0.4746;-0.1679;0.0992;-0.1603
180519;-0.2249;0.1917;0.4658;-0.2061;0.1527;-0.1145
180564;-0.2166;0.2034;0.4757;-0.1679;0.0687;0.0382
180609;-0.2242;0.2070;0.4623;-0.0076;-0.1298;-0.0382
180654;-0.2250;0.2001;0.4753;0.0534;0.0611;-0.1221
180699;-0.2387;0.2012;0.4767;0.0840;0.1069;-0.0153
180744;-0.2262;0.1968;0.4790;0.1145;-0.7252;0.0000
180789;-0.2206;0.2035;0.4764;0.1221;-0.3588;0.0840
180834;-0.2150;0.2086;0.4770;0.0687;0.3359;-0.0763
180879;-0.2291;0.2066;0.4753;-0.0305;0.0153;-0.3130
180924;-0.2241;0.2110;0.4791;-0.1069;-0.3893;-0.2901
180969;-0.2114;0.1996;0.4822;0.0076;0.1679;-0.2443
181014;-0.2286;0.1992;0.4691;0.0458;0.2672;-0.0916
181059;-0.2212;0.2036;0.4692;-0.0611;-0.4046;-0.0916
181104;-0.2227;0.2041;0.4712;-0.0916;-0.0382;-0.2290
181149;-0.2250;0.2072;0.4731;0.0305;0.2519;-0.1756
181194;-0.2216;0.1973;0.4678;0.1145;-0.1298;-0.0458
181239;-0.2311;0.2035;0.4744;0.1374;0.2137;0.1374
181284;-0.2219;0.2089;0.4726;0.0534;0.1756;0.0611
181329;-0.2347;0.2111;0.4668;-0.0305;0.0916;-0.1298
181374;-0.2292;0.2059;0.4723;-0.1069;-0.3511;-0.1374
181419;-0.2267;0.2049;0.4768;-0.1069;0.3130;-0.1756
181464;-0.2314;0.2071;0.4637;-0.0076;0.4962;-0.0305
181509;-0.2256;0.2055;0.4720;0.0534;-0.3511;-0.1069
181554;-0.2217;0.2023;0.4750;0.0000;0.2061;-0.0840
181599;-0.2246;0.2075;0.4773;-0.0534;-0.0611;-0.1603
181644;-0.2253;0.2006;0.4678;0.1298;0.0763;-0.0153
181689;-0.2277;0.2052;0.4697;0.0916;0.0687;0.0611
181734;-0.2252;0.2055;0.4759;0.0763;0.0076;0.0840
181779;-0.2294;0.2073;0.4676;-0.0076;-0.1145;0.1221
181824;-0.2193;0.2039;0.4823;0.0382;0.1221;0.0840
181869;-0.2222;0.2033;0.4761;0.0000;0.0840;0.0763
181914;-0.2419;0.2144;0.4716;0.0076;-0.0305;0.1756
181959;-0.2135;0.2048;0.4714;-0.0916;0.1221;0.0992
182004;-0.2289;0.2034;0.4585;-0.1756;0.3435;-0.0229
182049;-0.2296;0.2048;0.4736;-0.2443;-0.2977;-0.0153
182094;-0.2236;0.1990;0.4736;-0.1985;0.0458;-0.0611
182139;-0.2296;0.1973;0.4669;-0.1298;0.3282;-0.0153
182184;-0.2260;0.2035;0.4621;-0.0229;-0.1679;-0.0382
182229;-0.2294;0.2000;0.4813;-0.0534;0.1603;-0.0840
182274;-0.2294;0.2015;0.4747;0.0000;0.0229;-0.1450
182319;-0.2289;0.2070;0.4638;-0.0076;-0.3664;-0.0992
182364;-0.2186;0.2010;0.4759;-0.0382;0.2214;-0.0153
182409;-0.2233;0.2025;0.4715;-0.1221;0.1756;-0.1450
182454;-0.2225;0.2097;0.4640;0.0229;-0.0382;0.0229
182499;-0.2268;0.1984;0.4767;-0.1069;0.0000;-0.0992
182544;-0.2260;0.2088;0.4795;-0.0076;0.0992;-0.1221
182589;-0.2310;0.2058;0.4803;-0.0076;0.2214;-0.0382
182634;-0.2217;0.2070;0.4692;0.0305;-0.1298;-0.0916
182679;-0.2382;0.2098;0.4809;0.0153;0.2214;-0.0382
182724;-0.2288;0.2052;0.4834;-0.1374;-0.0153;0.0076
182769;-0.2217;0.2033;0.4776;-0.0076;0.1756;-0.0534
182814;-0.2314;0.2072;0.4678;0.0229;0.1450;0.0382
182859;-0.2319;0.1947;0.4817;-0.0840;0.0153;-0.0153
182904;-0.2271;0.2041;0.4720;-0.0382;0.1679;0.0611
182949;-0.2187;0.2008;0.4737;-0.0382;-0.0992;-0.0458
182994;-0.2296;0.2102;0.4739;0.0229;0.1756;-0.0534
183039;-0.2341;0.2091;0.4667;0.0305;-0.0076;-0.1527
183084;-0.2288;0.1995;0.4761;0.0916;-0.0153;-0.0534
183129;-0.2291;0.2041;0.4823;0.0611;-0.0763;-0.0534
183174;-0.2399;0.2008;0.4785;0.0534;0.1221;-0.0076
183219;-0.2350;0.2033;0.4857;-0.0840;-0.0229;-0.0382
183264;-0.2150;0.2020;0.4763;-0.1298;-0.1374;0.0229
183309;-0.2343;0.1978;0.4788;-0.0916;-0.2748;-0.1908
183354;-0.2289;0.2120;0.4791;-0.1679;-0.3664;-0.0229
183399;-0.2141;0.2013;0.4887;-0.1145;-0.0916;-0.0763
183444;-0.2318;0.2044;0.4708;-0.0992;0.1527;0.0458
183489;-0.2292;0.2016;0.4813;-0.0992;-0.3435;-0.1069
183534;-0.2225;0.1981;0.4737;-0.0611;0.3282;-0.0229
183579;-0.2314;0.1981;0.4708;-0.0534;-0.0916;-0.1069
183624;-0.2330;0.2015;0.4869;0.0305;-0.2137;-0.0229
183669;-0.2268;0.2005;0.4836;0.0382;0.1756;-0.0611
183714;-0.2373;0.2037;0.4780;-0.0076;0.0076;-0.0534
183759;-0.2289;0.1983;0.4790;-0.0305;-0.1603;0.0382
183804;-0.2274;0.2030;0.4761;0.0076;-0.2824;-0.0458
183849;-0.2286;0.2023;0.4841;-0.1374;0.0229;0.0534
183894;-0.2260;0.2037;0.4752;-0.0382;-0.2519;0.0229
183939;-0.2283;0.1999;0.4714;-0.1069;0.2901;-0.0305
183984;-0.2361;0.2039;0.4703;-0.0916;-0.2290;0.0000
184029;-0.2295;0.2038;0.4829;0.0382;0.0534;-0.0687
184074;-0.2255;0.2041;0.4839;0.0687;0.5115;0.0916
184119;-0.2244;0.2000;0.4824;0.0687;0.1985;-0.0840
184164;-0.2318;0.2048;0.4825;-0.0763;0.1679;-0.0153
184209;-0.2250;0.1945;0.4803;-0.0534;0.3053;-0.0229
184254;-0.2277;0.2093;0.4781;0.0611;0.4733;0.1450
184299;-0.2349;0.2099;0.4776;0.0992;0.1145;0.1145
184344;-0.2195;0.2028;0.4801;0.1069;-0.0458;0.0458
184389;-0.2244;0.1954;0.4866;0.1221;0.4504;-0.0305
184434;-0.2388;0.2078;0.4819;0.1221;-0.1756;-0.0992
184479;-0.2333;0.2133;0.4809;0.0000;0.0687;-0.0076
184524;-0.2288;0.2078;0.4897;-0.0687;0.0992;-0.1832
184569;-0.2394;0.1978;0.4797;-0.1298;0.0534;-0.0687
184614;-0.2188;0.2022;0.4917;0.0076;0.1221;-0.1679
184659;-0.2288;0.2034;0.4864;0.0076;0.0076;0.0534
184704;-0.2250;0.2029;0.4761;0.0000;0.0534;-0.0305
184749;-0.2335;0.2052;0.4819;0.0153;0.1069;-0.0687
184794;-0.2131;0.2006;0.4787;-0.0076;-0.1603;0.0229
184839;-0.2335;0.2039;0.4773;-0.0687;0.7634;-0.0992
184884;-0.2450;0.2080;0.4702;0.0153;0.0153;-0.0305
184929;-0.2257;0.2091;0.4747;-0.0076;-0.5267;0.0305
184974;-0.2253;0.2020;0.4807;-0.0840;0.6489;-0.1298
185019;-0.2361;0.2039;0.4686;-0.0840;0.2290;-0.1298
185064;-0.2270;0.2037;0.4844;0.0229;-0.4504;0.0382
185109;-0.2115;0.2059;0.4770;-0.0229;0.1679;-0.0153
185154;-0.2318;0.2044;0.4697;0.0305;0.2366;0.0687
185199;-0.2230;0.1983;0.4799;0.0153;-0.4504;0.0840
185244;-0.2248;0.1986;0.4785;0.1145;0.0992;0.0840
185289;-0.2346;0.2045;0.4819;0.1374;0.2672;-0.0382
185334;-0.2254;0.2005;0.4821;0.1527;-0.3282;0.0000
185379;-0.2186;0.2088;0.4838;0.0840;-0.0153;0.0229
185424;-0.2266;0.2007;0.4836;-0.0153;0.2137;-0.0611
185469;-0.2283;0.2025;0.4714;-0.0076;-0.0611;-0.0305
185514;-0.2297;0.2042;0.4753;-0.0076;-0.0534;-0.0534
185559;-0.2343;0.2016;0.4743;0.0153;0.3282;0.0153
185604;-0.2230;0.2131;0.4664;-0.0229;-0.2366;-0.0229
185649;-0.2218;0.2039;0.4850;0.0229;0.2519;0.1069
185694;-0.2295;0.2006;0.4751;-0.0916;0.0534;-0.1450
185739;-0.2314;0.2033;0.4742;-0.0076;-0.1603;0.0305
185784;-0.2279;0.2058;0.4899;-0.0840;-0.2137;-0.1679
185829;-0.2284;0.2027;0.4858;-0.1298;0.2901;-0.0611
185874;-0.2351;0.1995;0.4754;-0.1450;-0.2290;-0.1298
185919;-0.2301;0.2015;0.4795;-0.1298;-0.1298;-0.0229
185964;-0.2249;0.2059;0.4839;-0.0763;-0.0153;-0.0382
186009;-0.2225;0.2086;0.4740;-0.0992;-0.0229;0.0076
186054;-0.2323;0.2030;0.4729;-0.0305;-0.0916;-0.0229
186099;-0.2278;0.2090;0.4800;0.0229;-0.1832;0.0611
186144;-0.2240;0.1868;0.4757;-0.0076;0.1603;0.0992
186189;-0.2316;0.2025;0.4828;0.0000;-0.0687;-0.0076
186234;-0.2208;0.2051;0.4858;-0.0305;0.0840;0.0229
186279;-0.2266;0.2057;0.4745;0.0382;0.1527;-0.0763
186324;-0.2195;0.2001;0.4770;-0.0305;-0.2214;0.1069
186369;-0.2185;0.2068;0.4834;-0.0840;0.0458;0.0153
186414;-0.2299;0.1995;0.4759;-0.0153;0.3359;0.0916
186459;-0.2305;0.2001;0.4763;-0.0382;-0.0763;0.0611
186504;-0.2217;0.1995;0.4827;-0.0992;0.0840;0.0000
186549;-0.2237;0.2013;0.4825;-0.0763;0.2214;-0.0763
186594;-0.2218;0.1994;0.4789;-0.0763;0.1374;-0.0153
186639;-0.2259;0.2015;0.4776;-0.0153;0.0229;-0.0076
186684;-0.2222;0.1990;0.4817;0.1985;0.2137;-0.1145
186729;-0.2091;0.2046;0.4841;0.0458;0.0153;-0.0382
186774;-0.2286;0.2088;0.4888;-0.0076;0.0076;0.1527
186819;-0.2130;0.2124;0.4796;-0.0687;0.1603;-0.0534
186864;-0.2274;0.2078;0.4720;-0.0687;0.6031;-0.0458
186909;-0.2265;0.2027;0.4826;-0.0153;-0.3359;0.0763
186954;-0.2205;0.1968;0.4875;0.0534;0.2061;0.1298
186999;-0.2272;0.2020;0.4773;-0.0382;0.5420;0.0916
187044;-0.2325;0.2137;0.4806;-0.0534;-0.1603;-0.0153
187089;-0.2232;0.2001;0.4759;-0.0458;-0.0687;-0.0840
187134;-0.2316;0.1985;0.4751;-0.1145;0.4275;-0.0458
187179;-0.2322;0.2035;0.4731;-0.0229;0.3206;-0.0305
187224;-0.2221;0.2020;0.4656;0.0687;-0.0916;0.0458
187269;-0.2286;0.2083;0.4830;0.0458;0.0229;-0.0229
187314;-0.2140;0.2101;0.4815;-0.0229;0.2595;-0.0458
187359;-0.2296;0.2073;0.4776;0.0382;0.1679;0.0382
187404;-0.2198;0.2033;0.4747;-0.0076;0.0000;-0.0534
187449;-0.2372;0.1983;0.4784;-0.0382;0.1908;0.1145
187494;-0.2253;0.1961;0.4774;0.1450;-0.0916;0.0229
187539;-0.2195;0.2049;0.4782;0.0840;0.1527;0.0611
187584;-0.2247;0.2050;0.4839;0.0611;-0.0229;0.0000
187629;-0.2182;0.1934;0.4780;0.2595;-0.6718;0.0611
187674;-0.2206;0.2159;0.4654;0.0916;-0.9924;0.2214
187719;-0.1880;0.2048;0.4736;-0.0840;-12.595;-0.3053
187764;-0.2059;0.2039;0.4781;0.0534;0.3588;0.1298
187809;-0.2173;0.1857;0.4717;-0.1145;0.8244;0.7023
187854;-0.2110;0.1860;0.4703;-0.1450;11.450;0.9237
187899;-0.2158;0.2208;0.4781;0.0534;24.962;0.5878
187944;-0.2281;0.2225;0.4577;-0.0305;17.405;0.4122
187989;-0.2189;0.2286;0.4549;-0.1450;0.7634;0.1679
188034;-0.1998;0.2068;0.4726;0.0305;10.000;0.0458
188079;-0.1999;0.1985;0.4628;0.2519;13.893;0.1832
188124;-0.2618;0.1690;0.4740;0.7863;0.0611;0.5496
188169;-0.2017;0.2145;0.4388;10.076;-60.153;13.206
188214;-0.1384;0.2012;0.5273;0.7557;-30.153;0.6031
188259;-0.2031;0.2179;0.4635;0.6947;24.046;0.6947
188304;-0.2176;0.2127;0.4452;0.4733;-18.168;0.3893
188349;-0.1982;0.2164;0.4962;0.6794;0.3664;0.5038
188394;-0.1912;0.2037;0.4476;0.5802;0.9160;0.3282
188439;-0.2206;0.2035;0.4686;0.5954;0.1756;0.1527
188484;-0.2050;0.2097;0.4421;0.6031;-15.878;0.3740
188529;-0.1909;0.2231;0.4859;0.3969;-0.9847;0.1832
188574;-0.1856;0.2460;0.4398;-0.0687;0.5267;0.3053
188619;-0.1611;0.2302;0.4531;-0.4122;0.6031;-0.3588
188664;-0.1532;0.2202;0.4405;-0.3817;15.725;-0.6641
188709;-0.1661;0.2055;0.4363;-0.4656;11.756;-10.305
188754;-0.1880;0.2364;0.4432;-0.3435;0.3588;-0.8626
188799;-0.1694;0.1914;0.4357;-0.4885;-0.8550;-12.290
188844;-0.1594;0.1746;0.4497;-0.6183;0.5420;-14.809
188889;-0.2137;0.2009;0.4406;-0.0534;0.9695;-11.145
188934;-0.2105;0.1745;0.4447;0.6336;-16.565;-0.1908
188979;-0.1792;0.1918;0.4633;10.534;-14.351;0.5725
189024;-0.1876;0.2310;0.4516;0.7176;0.5344;0.2824
189069;-0.2036;0.2426;0.4438;0.2901;0.8244;0.1527
189114;-0.2113;0.2197;0.4530;-0.0305;-0.1679;-0.2824
189159;-0.1843;0.1979;0.4380;0.0458;-0.6565;0.3130
189204;-0.1750;0.1969;0.4613;0.1985;0.0992;0.2595
189249;-0.1903;0.2192;0.4252;0.0534;0.5420;0.3053
189294;-0.1889;0.2330;0.4304;-0.0687;-0.4351;-0.0916
189339;-0.1894;0.1878;0.4368;0.0458;-0.4885;-0.2290
189384;-0.1838;0.2027;0.4277;0.1298;-10.153;0.0992
189429;-0.1882;0.2000;0.4295;0.2137;-0.7252;0.6489
189474;-0.1429;0.2100;0.4206;0.3740;-0.5802;11.527
189519;-0.1660;0.2130;0.4277;0.4962;13.511;11.450
189564;-0.1647;0.2299;0.4050;0.1145;0.5420;0.8473
189609;-0.1671;0.2368;0.4131;-0.0076;-0.4275;0.3664
189654;-0.1453;0.2122;0.4180;-0.0382;0.1221;-0.0458
189699;-0.1626;0.2064;0.4207;0.0916;0.6794;-0.2443
189744;-0.1744;0.2102;0.4237;0.0229;0.1679;-0.0763
189789;-0.1733;0.2110;0.4348;0.1985;-0.2290;0.0687
189834;-0.1534;0.2165;0.4353;0.2748;0.0076;0.2366
189879;-0.1707;0.2238;0.4258;0.0229;0.5496;0.0840
189924;-0.1655;0.2124;0.4234;-0.0229;0.0153;-0.0153
189969;-0.1722;0.2107;0.4365;-0.0534;-0.1985;0.0840
190014;-0.1594;0.2153;0.4385;0.0229;0.0076;0.1450
190059;-0.1761;0.2111;0.4291;-0.0534;0.2214;0.0840
190104;-0.1741;0.2145;0.4202;-0.1069;-0.1908;0.0611
190149;-0.1490;0.2031;0.4251;0.0534;-0.4275;0.4504
190194;-0.1407;0.2161;0.4343;0.0992;0.5267;0.2443
190239;-0.1684;0.2199;0.4013;0.0382;0.6718;0.0534
190284;-0.1510;0.2092;0.4196;-0.0763;-0.7710;-0.0153
190329;-0.1508;0.2225;0.4326;0.0611;0.1069;-0.0153
190374;-0.1548;0.2152;0.4170;0.1069;0.6870;0.1298
190419;-0.1581;0.2105;0.4180;0.2061;0.0611;0.1679
190464;-0.1589;0.2204;0.4183;0.0534;0.1756;0.1221
190509;-0.1480;0.2153;0.4267;0.0153;0.2901;0.0305
190554;-0.1622;0.2123;0.4341;0.0458;0.2748;0.0305
190599;-0.1576;0.2222;0.4287;0.0763;0.0687;0.0840
190644;-0.1470;0.2135;0.4257;0.1145;-0.0153;0.0992
190689;-0.1591;0.2188;0.4198;0.0992;0.1908;0.0076
190734;-0.1638;0.2145;0.4345;0.0687;-0.1069;-0.0916
190779;-0.1499;0.2141;0.4198;-0.0458;-0.1069;-0.0458
190824;-0.1572;0.2196;0.4176;-0.0763;0.2214;-0.1069
190869;-0.1686;0.2105;0.4193;-0.0763;-0.1145;-0.1374
190914;-0.1470;0.2047;0.4255;-0.0458;-0.2901;-0.0611
190959;-0.1520;0.2272;0.4214;-0.0611;0.1679;-0.0382
191004;-0.1521;0.2155;0.4167;-0.1679;0.1985;-0.1527
191049;-0.1525;0.2073;0.4269;-0.1145;-0.2137;-0.1985
191094;-0.1567;0.2222;0.4371;-0.0305;-0.0305;0.0687
191139;-0.1550;0.2103;0.4247;-0.0076;0.0000;0.0687
191184;-0.1570;0.2148;0.4196;-0.0458;0.1298;0.0611
191229;-0.1574;0.2110;0.4224;0.0382;-0.0305;0.0305
191274;-0.1572;0.2124;0.4287;0.0000;0.2290;-0.0076
191319;-0.1626;0.2154;0.4264;-0.0382;0.1603;0.0611
191364;-0.1439;0.2169;0.4221;-0.0382;-0.0458;-0.0229
191409;-0.1585;0.2147;0.4216;-0.0229;0.3435;0.0305
191454;-0.1542;0.2144;0.4218;-0.1527;-0.1069;-0.0840
191499;-0.1525;0.2113;0.4168;-0.0687;0.1069;-0.0534
191544;-0.1525;0.2012;0.4273;0.0534;0.1756;-0.0153
191589;-0.1561;0.2028;0.4263;0.1527;-0.0229;0.0458
191634;-0.1569;0.2172;0.4303;-0.0458;0.1985;-0.0534
191679;-0.1577;0.2217;0.4119;0.0840;0.1374;-0.1069
191724;-0.1608;0.2120;0.4206;-0.0687;0.1145;-0.0992
191769;-0.1530;0.2134;0.4200;-0.0534;0.0611;-0.1450
191814;-0.1547;0.2133;0.4238;-0.0458;0.0992;-0.0229
191859;-0.1523;0.2121;0.4245;-0.1145;0.1756;0.0611
191904;-0.1539;0.2096;0.4227;0.0458;0.1374;0.0992
191949;-0.1462;0.2084;0.4335;0.0992;-0.1603;0.1908
191994;-0.1536;0.2083;0.4203;0.0611;0.3893;0.0534
192039;-0.1664;0.2055;0.4245;0.0534;-0.0305;0.1374
192084;-0.1541;0.2183;0.4237;0.0000;-0.1832;0.2672
192129;-0.1537;0.2222;0.4175;-0.2214;0.4580;-0.0382
192174;-0.1660;0.2180;0.4168;-0.1603;0.3435;-0.0382
192219;-0.1588;0.2105;0.4409;-0.1298;-0.3053;-0.0305
192264;-0.1407;0.2072;0.4115;-0.0229;0.2137;0.0076
192309;-0.1619;0.2100;0.4250;0.0076;0.0840;-0.1374
192354;-0.1417;0.2146;0.4227;-0.1221;-0.0229;-0.0687
192399;-0.1439;0.2134;0.4208;-0.0153;0.1832;-0.1221
192444;-0.1619;0.2105;0.4260;0.0992;0.0382;-0.0763
192489;-0.1478;0.2150;0.4233;0.0305;-0.1679;0.0534
192534;-0.1515;0.2215;0.4265;0.0458;0.1603;-0.0305
192579;-0.1541;0.2091;0.4221;0.0229;0.2901;-0.0840
192624;-0.1562;0.2102;0.4216;0.0687;-0.4809;0.0458
192669;-0.1405;0.2041;0.4272;0.0534;-0.1145;0.0076
192714;-0.1591;0.2151;0.4303;0.0153;0.4504;-0.0687
192759;-0.1572;0.2258;0.4239;0.0611;-0.0458;0.0458
192804;-0.1431;0.2142;0.4339;-0.0076;-0.1450;-0.0840
192849;-0.1588;0.2102;0.4353;-0.0305;0.2366;-0.1374
192894;-0.1519;0.2095;0.4231;0.0382;-0.1679;-0.1145
192939;-0.1405;0.2034;0.4375;-0.0305;-0.0153;-0.0458
192984;-0.1467;0.2139;0.4236;0.0458;0.0992;-0.0916
193029;-0.1581;0.2206;0.4157;0.0305;-0.1450;-0.0992
193074;-0.1602;0.2196;0.4237;-0.0229;0.1374;-0.0153
193119;-0.1458;0.2193;0.4250;-0.0153;0.0458;0.0382
193164;-0.1529;0.2124;0.4269;-0.0611;0.0992;0.0305
193209;-0.1503;0.2221;0.4214;0.0000;0.0000;0.0305
193254;-0.1492;0.2233;0.4296;0.0687;0.0458;0.0611
193299;-0.1584;0.2137;0.4220;0.0000;0.0840;0.0534
193344;-0.1599;0.2131;0.4255;-0.0611;0.1145;-0.0382
193389;-0.1644;0.2084;0.4200;-0.0840;-0.0534;-0.0229
193434;-0.1518;0.2108;0.4281;-0.1221;0.0763;-0.0458
193479;-0.1514;0.2146;0.4198;-0.1069;0.0687;-0.0840
193524;-0.1572;0.2164;0.4253;-0.0916;0.2443;-0.1374
193569;-0.1434;0.2124;0.4165;-0.0076;-0.0076;-0.1298
193614;-0.1556;0.2126;0.4281;0.0076;-0.0229;-0.0534
193659;-0.1419;0.2051;0.4232;0.0611;-0.1450;0.0458
193704;-0.1575;0.2100;0.4288;-0.0763;-0.0382;0.0534
193749;-0.1458;0.2172;0.4308;-0.0305;-0.0534;0.1298
193794;-0.1451;0.2176;0.4212;0.0611;0.2137;0.0534
193839;-0.1677;0.2142;0.4221;0.0382;0.1374;0.0153
193884;-0.1549;0.2226;0.4178;-0.1221;-0.3435;0.0153
193929;-0.1500;0.2103;0.4302;-0.0229;0.3588;-0.1221
193974;-0.1567;0.2211;0.4124;-0.0229;0.0916;0.0076
194019;-0.1500;0.2303;0.4248;-0.0305;-0.3588;0.0000
194064;-0.1523;0.2204;0.4249;-0.0611;0.2977;-0.1450
194109;-0.1516;0.2082;0.4346;-0.1069;0.1832;-0.0229
194154;-0.1477;0.2153;0.4305;0.0305;-0.4580;0.0534
194199;-0.1471;0.2155;0.4333;-0.0916;0.0382;0.0458
194244;-0.1545;0.2102;0.4291;-0.1450;0.2519;0.0687
194289;-0.1489;0.2131;0.4135;-0.0153;0.2366;0.0763
194334;-0.1556;0.2108;0.4172;-0.0382;-0.1221;0.0534
194379;-0.1528;0.2205;0.4230;0.0534;0.0992;-0.1298
194424;-0.1478;0.2073;0.4204;0.1298;0.0992;-0.1756
194469;-0.1675;0.2257;0.4237;0.0382;0.2214;-0.0992
194514;-0.1492;0.2140;0.4297;0.1145;-0.2366;-0.0611
194559;-0.1407;0.2222;0.4306;0.1069;0.1756;-0.1450
194604;-0.1682;0.2200;0.4283;-0.0916;0.4122;0.0305
194649;-0.1425;0.2166;0.4177;-0.0382;-0.1450;0.1908
194694;-0.1469;0.2096;0.4269;0.0534;0.2901;0.0000
194739;-0.1542;0.2186;0.4274;-0.0458;0.1527;0.0992
194784;-0.1541;0.2178;0.4245;0.0000;0.0763;0.1145
194829;-0.1591;0.2140;0.4244;0.0687;0.2214;0.0153
194874;-0.1570;0.2163;0.4357;0.0992;0.0076;0.0229
194919;-0.1539;0.2127;0.4314;0.1145;-0.1756;0.0229
194964;-0.1483;0.2190;0.4180;-0.0076;0.4427;-0.0153
195009;-0.1508;0.2239;0.4182;0.0076;-0.1603;-0.0840
195054;-0.1447;0.2116;0.4321;-0.0229;-0.0611;-0.0076
195099;-0.1511;0.2166;0.4297;-0.0382;0.3740;0.0153
195144;-0.1485;0.2113;0.4197;-0.0153;-0.1603;0.0458
195189;-0.1552;0.2090;0.4242;0.0611;0.0153;-0.0534
195234;-0.1624;0.2161;0.4113;-0.0153;0.0076;0.0076
195279;-0.1459;0.2136;0.4192;0.0382;-0.0076;-0.0305
195324;-0.1507;0.2157;0.4252;-0.0458;0.1374;-0.0840
195369;-0.1496;0.2088;0.4265;-0.0153;0.0916;0.0687
195414;-0.1503;0.2214;0.4240;-0.0076;0.0153;0.0000
195459;-0.1458;0.2075;0.4108;0.0687;0.2214;0.0382
195504;-0.1481;0.2111;0.4200;0.0992;-0.2824;0.0305
195549;-0.1421;0.2161;0.4324;0.0382;0.1374;-0.0382
195594;-0.1562;0.2133;0.4217;0.0076;0.2519;0.0534
195639;-0.1492;0.2137;0.4245;0.0076;-0.2901;0.0534
195684;-0.1462;0.2150;0.4253;0.0229;0.1145;0.0611
195729;-0.1431;0.2171;0.4245;-0.0076;0.3130;-0.0916
195774;-0.1534;0.2111;0.4299;-0.0611;-0.1527;-0.0763
195819;-0.1442;0.2059;0.4305;0.0305;-0.0840;-0.1527
195864;-0.1473;0.2178;0.4230;0.0076;0.3130;-0.0687
195909;-0.1570;0.2211;0.4283;0.0076;-0.0687;-0.2137
195999;-0.1460;0.2121;0.4291;-0.0229;0.0611;-0.1527
196044;-0.1418;0.2203;0.4264;-0.0382;0.1908;-0.0458
196089;-0.1526;0.2198;0.4181;-0.0305;0.1756;-0.0458
196134;-0.1462;0.2243;0.4265;0.0382;-0.1298;-0.0229
196179;-0.1478;0.2116;0.4302;0.0382;0.2290;-0.0382
196224;-0.1560;0.2072;0.4213;0.1221;0.1985;0.1298
196269;-0.1500;0.2246;0.4335;0.0840;-0.1221;0.1603
196314;-0.1506;0.2199;0.4313;0.1145;0.1374;0.0611
196359;-0.1505;0.2187;0.4294;0.0763;0.0382;0.0382
196404;-0.1527;0.2134;0.4297;-0.0382;-0.0229;0.1679
196449;-0.1530;0.2161;0.4353;-0.0611;-0.0076;-0.0611
